out: 0, 600, 1170, 1190, -7768, -15173, 1170, 1170
time   274, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   275, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   276, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   277, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   278, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   279, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   280, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   281, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   282, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   283, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   284, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   285, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   286, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   287, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   288, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   289, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   290, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   291, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   292, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   293, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   294, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8      0
time   295, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   296, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   297, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   298, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   299, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   300, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   301, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   302, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   303, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   304, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   305, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   306, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   307, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   308, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   309, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   310, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   311, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   312, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   313, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   314, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   315, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   316, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   317, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   318, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   319, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   320, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   321, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   322, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   323, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   324, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   325, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   326, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   327, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   328, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   329, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   330, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   331, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   332, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   333, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   334, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   335, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   336, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   337, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   338, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   339, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   340, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   341, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   342, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   343, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   344, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   345, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   346, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   347, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   348, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   349, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   350, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   351, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   352, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   353, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   354, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   355, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   356, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   357, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   358, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   359, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   360, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   361, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   362, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   363, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   364, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   365, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   366, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   367, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   368, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   369, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   370, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   371, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   372, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   373, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   374, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   375, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   376, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   377, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   378, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   379, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   380, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   381, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   382, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   383, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   384, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   385, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   386, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   387, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   388, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   389, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   390, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   391, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   392, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   393, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   394, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   395, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   396, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   397, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   398, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   399, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   400, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   401, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   402, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   403, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   404, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   405, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   406, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
time   407, ready 0, out1      0, out2    600, out3   1170, out4   1190, out5  -7768, out6 -15173, out7   1170, out8   1170
